student_id,timestamp,current_location,next_location,event_type,crowd_density,time_of_day
17,2026-03-15 18:45:00,lab,canteen,sports,medium,morning
80,2026-03-15 18:45:00,lab,lab,cultural,medium,evening
188,2026-03-15 18:45:00,lab,canteen,cultural,high,morning
159,2026-03-15 18:45:00,canteen,lab,cultural,high,morning
73,2026-03-15 18:45:00,stage,canteen,sports,low,morning
49,2026-03-15 18:45:00,lab,canteen,cultural,high,morning
101,2026-03-15 18:45:00,lab,canteen,sports,medium,evening
2,2026-03-15 18:45:00,lab,canteen,technical,high,afternoon
176,2026-03-15 18:45:00,stage,canteen,cultural,high,morning
142,2026-03-15 18:46:00,lab,canteen,sports,high,evening
59,2026-03-15 18:46:00,lab,lab,technical,high,afternoon
97,2026-03-15 18:46:00,canteen,canteen,cultural,medium,evening
99,2026-03-15 18:46:00,lab,canteen,technical,high,afternoon
186,2026-03-15 18:46:00,canteen,canteen,cultural,high,evening
103,2026-03-15 18:46:00,stage,lab,sports,medium,morning
186,2026-03-15 18:46:00,lab,canteen,cultural,high,afternoon
179,2026-03-15 18:46:00,lab,canteen,cultural,medium,evening
2,2026-03-15 18:47:00,canteen,lab,sports,high,morning
41,2026-03-15 18:47:00,stage,canteen,sports,high,morning
123,2026-03-15 18:47:00,stage,canteen,sports,high,afternoon
82,2026-03-15 18:47:00,canteen,lab,cultural,low,evening
144,2026-03-15 18:47:00,stage,canteen,technical,high,morning
132,2026-03-15 18:47:00,stage,canteen,sports,medium,evening
140,2026-03-15 18:47:00,stage,stage,technical,low,morning
29,2026-03-15 18:47:00,stage,lab,sports,high,morning
135,2026-03-15 18:47:00,stage,stage,sports,medium,morning
14,2026-03-15 18:47:00,stage,canteen,cultural,high,afternoon
12,2026-03-15 18:47:00,stage,stage,sports,medium,evening
99,2026-03-15 18:47:00,stage,canteen,technical,high,afternoon
133,2026-03-15 18:47:00,lab,stage,cultural,medium,afternoon
81,2026-03-15 18:48:00,canteen,canteen,sports,medium,afternoon
106,2026-03-15 18:48:00,stage,canteen,technical,low,afternoon
32,2026-03-15 18:48:00,canteen,stage,cultural,low,afternoon
74,2026-03-15 18:48:00,stage,canteen,technical,medium,morning
171,2026-03-15 18:48:00,stage,lab,cultural,medium,morning
81,2026-03-15 18:48:00,lab,canteen,cultural,low,morning
69,2026-03-15 18:48:00,canteen,lab,cultural,medium,afternoon
45,2026-03-15 18:48:00,canteen,lab,sports,high,morning
106,2026-03-15 18:48:00,lab,lab,cultural,high,morning
137,2026-03-15 18:48:00,lab,lab,sports,medium,morning
177,2026-03-15 18:48:00,canteen,canteen,sports,medium,afternoon
161,2026-03-15 18:48:00,stage,lab,sports,low,evening
100,2026-03-15 18:48:00,stage,lab,sports,low,evening
146,2026-03-15 18:48:00,canteen,lab,cultural,medium,morning
9,2026-03-15 18:48:00,stage,stage,sports,high,afternoon
62,2026-03-15 18:48:00,lab,lab,technical,low,evening
185,2026-03-15 18:49:00,lab,lab,technical,high,morning
29,2026-03-15 18:49:00,lab,lab,cultural,high,afternoon
125,2026-03-15 18:49:00,canteen,stage,sports,high,evening
114,2026-03-15 18:49:00,canteen,stage,technical,high,evening
153,2026-03-15 18:49:00,canteen,lab,technical,low,afternoon
143,2026-03-15 18:49:00,stage,canteen,sports,medium,evening
134,2026-03-15 18:49:00,canteen,canteen,sports,medium,morning
120,2026-03-15 18:49:00,canteen,lab,cultural,low,morning
170,2026-03-15 18:49:00,lab,stage,technical,high,afternoon
157,2026-03-15 18:49:00,stage,canteen,cultural,medium,afternoon
79,2026-03-15 18:50:00,stage,canteen,technical,medium,morning
93,2026-03-15 18:50:00,lab,canteen,sports,medium,afternoon
4,2026-03-15 18:50:00,stage,canteen,technical,high,evening
82,2026-03-15 18:50:00,canteen,stage,technical,medium,evening
185,2026-03-15 18:50:00,stage,canteen,technical,low,evening
177,2026-03-15 18:50:00,lab,lab,sports,medium,evening
172,2026-03-15 18:50:00,stage,lab,sports,medium,afternoon
75,2026-03-15 18:50:00,lab,canteen,technical,low,evening
14,2026-03-15 18:50:00,canteen,canteen,technical,high,afternoon
131,2026-03-15 18:50:00,canteen,stage,sports,medium,morning
114,2026-03-15 18:50:00,lab,lab,sports,high,evening
62,2026-03-15 18:50:00,canteen,lab,sports,high,afternoon
106,2026-03-15 18:50:00,canteen,canteen,technical,high,morning
64,2026-03-15 18:50:00,stage,canteen,cultural,medium,evening
102,2026-03-15 18:51:00,canteen,lab,cultural,medium,evening
173,2026-03-15 18:51:00,lab,lab,sports,low,evening
106,2026-03-15 18:51:00,canteen,canteen,cultural,high,afternoon
186,2026-03-15 18:51:00,stage,canteen,technical,low,afternoon
20,2026-03-15 18:51:00,lab,lab,cultural,medium,morning
58,2026-03-15 18:51:00,canteen,lab,cultural,medium,evening
112,2026-03-15 18:51:00,canteen,stage,cultural,low,morning
57,2026-03-15 18:51:00,canteen,lab,sports,low,afternoon
196,2026-03-15 18:51:00,lab,canteen,technical,high,evening
119,2026-03-15 18:52:00,stage,canteen,sports,medium,morning
97,2026-03-15 18:52:00,lab,lab,cultural,high,evening
92,2026-03-15 18:52:00,lab,canteen,sports,high,afternoon
52,2026-03-15 18:52:00,stage,canteen,technical,medium,morning
37,2026-03-15 18:52:00,lab,canteen,technical,medium,evening
8,2026-03-15 18:52:00,lab,stage,technical,high,evening
44,2026-03-15 18:52:00,canteen,canteen,technical,low,evening
98,2026-03-15 18:52:00,lab,canteen,cultural,medium,morning
133,2026-03-15 18:52:00,canteen,stage,cultural,high,afternoon
118,2026-03-15 18:53:00,lab,lab,cultural,low,afternoon
69,2026-03-15 18:53:00,canteen,stage,cultural,high,morning
159,2026-03-15 18:53:00,canteen,canteen,cultural,medium,evening
45,2026-03-15 18:53:00,canteen,stage,sports,low,morning
137,2026-03-15 18:53:00,stage,canteen,technical,low,morning
32,2026-03-15 18:53:00,lab,canteen,cultural,low,afternoon
33,2026-03-15 18:53:00,lab,canteen,technical,medium,morning
126,2026-03-15 18:53:00,lab,canteen,technical,medium,evening
67,2026-03-15 18:53:00,stage,stage,cultural,high,afternoon
30,2026-03-15 18:53:00,canteen,lab,cultural,high,afternoon
114,2026-03-15 18:53:00,lab,lab,technical,medium,evening
29,2026-03-15 18:53:00,stage,canteen,technical,high,morning
131,2026-03-15 18:53:00,stage,stage,technical,low,afternoon
185,2026-03-15 18:53:00,lab,lab,sports,medium,morning
30,2026-03-15 18:53:00,canteen,stage,sports,medium,evening
137,2026-03-15 18:53:00,stage,lab,technical,high,afternoon
154,2026-03-15 18:53:00,lab,canteen,sports,medium,evening
130,2026-03-15 18:53:00,canteen,canteen,technical,low,afternoon
62,2026-03-15 18:53:00,stage,canteen,technical,medium,evening
3,2026-03-15 18:53:00,stage,lab,cultural,low,morning
174,2026-03-15 18:54:00,lab,canteen,technical,medium,evening
68,2026-03-15 18:54:00,lab,canteen,cultural,medium,evening
25,2026-03-15 18:54:00,canteen,canteen,cultural,medium,evening
179,2026-03-15 18:54:00,lab,lab,technical,high,evening
141,2026-03-15 18:54:00,lab,lab,sports,high,evening
44,2026-03-15 18:54:00,canteen,stage,technical,low,morning
163,2026-03-15 18:54:00,lab,stage,technical,high,morning
55,2026-03-15 18:54:00,canteen,stage,sports,medium,afternoon
137,2026-03-15 18:54:00,canteen,canteen,cultural,high,evening
130,2026-03-15 18:54:00,canteen,stage,sports,high,morning
189,2026-03-15 18:54:00,lab,lab,technical,low,evening
41,2026-03-15 18:54:00,canteen,stage,technical,medium,evening
172,2026-03-15 18:54:00,lab,canteen,sports,low,afternoon
64,2026-03-15 18:55:00,canteen,lab,sports,high,evening
31,2026-03-15 18:55:00,lab,canteen,sports,medium,morning
47,2026-03-15 18:55:00,canteen,stage,cultural,low,afternoon
130,2026-03-15 18:55:00,stage,stage,sports,low,afternoon
96,2026-03-15 18:55:00,stage,stage,technical,medium,afternoon
77,2026-03-15 18:55:00,stage,lab,sports,low,evening
110,2026-03-15 18:55:00,canteen,lab,technical,low,afternoon
69,2026-03-15 18:55:00,lab,stage,cultural,low,morning
58,2026-03-15 18:55:00,canteen,canteen,cultural,high,morning
106,2026-03-15 18:55:00,canteen,canteen,sports,low,afternoon
44,2026-03-15 18:55:00,canteen,lab,technical,high,afternoon
74,2026-03-15 18:55:00,canteen,canteen,cultural,low,afternoon
56,2026-03-15 18:55:00,lab,canteen,sports,low,evening
171,2026-03-15 18:56:00,canteen,canteen,cultural,low,afternoon
127,2026-03-15 18:56:00,stage,stage,sports,low,afternoon
162,2026-03-15 18:56:00,stage,canteen,technical,medium,evening
30,2026-03-15 18:56:00,stage,lab,sports,high,afternoon
71,2026-03-15 18:56:00,canteen,lab,technical,medium,afternoon
198,2026-03-15 18:56:00,lab,stage,cultural,medium,morning
118,2026-03-15 18:56:00,lab,lab,technical,medium,morning
55,2026-03-15 18:56:00,lab,lab,technical,medium,morning
67,2026-03-15 18:56:00,canteen,lab,cultural,low,evening
141,2026-03-15 18:56:00,lab,canteen,technical,low,morning
3,2026-03-15 18:56:00,stage,canteen,technical,medium,morning
26,2026-03-15 18:56:00,lab,stage,sports,medium,afternoon
57,2026-03-15 18:57:00,canteen,lab,technical,high,evening
126,2026-03-15 18:57:00,canteen,canteen,sports,medium,afternoon
152,2026-03-15 18:57:00,lab,lab,technical,low,afternoon
53,2026-03-15 18:57:00,canteen,lab,cultural,high,evening
198,2026-03-15 18:57:00,lab,canteen,technical,medium,evening
43,2026-03-15 18:57:00,lab,canteen,technical,high,afternoon
188,2026-03-15 18:57:00,stage,stage,technical,medium,afternoon
186,2026-03-15 18:57:00,canteen,canteen,sports,high,afternoon
49,2026-03-15 18:57:00,stage,canteen,cultural,high,evening
42,2026-03-15 18:57:00,canteen,stage,cultural,low,afternoon
194,2026-03-15 18:57:00,lab,lab,technical,high,afternoon
11,2026-03-15 18:57:00,canteen,stage,technical,medium,morning
103,2026-03-15 18:58:00,lab,lab,sports,high,morning
98,2026-03-15 18:58:00,canteen,lab,cultural,medium,morning
146,2026-03-15 18:58:00,stage,lab,technical,medium,morning
85,2026-03-15 18:58:00,stage,lab,technical,low,morning
100,2026-03-15 18:58:00,lab,stage,cultural,high,afternoon
104,2026-03-15 18:58:00,stage,lab,technical,low,afternoon
180,2026-03-15 18:58:00,lab,canteen,technical,medium,evening
46,2026-03-15 18:58:00,lab,lab,cultural,high,evening
44,2026-03-15 18:59:00,lab,lab,sports,high,evening
22,2026-03-15 18:59:00,canteen,lab,technical,medium,afternoon
181,2026-03-15 18:59:00,lab,stage,technical,low,morning
187,2026-03-15 18:59:00,stage,canteen,cultural,low,afternoon
114,2026-03-15 18:59:00,canteen,lab,cultural,high,afternoon
125,2026-03-15 18:59:00,stage,lab,sports,low,evening
124,2026-03-15 18:59:00,lab,stage,sports,high,evening
30,2026-03-15 18:59:00,lab,lab,technical,low,evening
8,2026-03-15 18:59:00,stage,stage,sports,medium,evening
98,2026-03-15 18:59:00,canteen,lab,sports,medium,afternoon
57,2026-03-15 18:59:00,stage,canteen,sports,medium,evening
111,2026-03-15 18:59:00,lab,stage,technical,high,morning
73,2026-03-15 18:59:00,canteen,stage,sports,high,afternoon
115,2026-03-15 18:59:00,lab,lab,sports,medium,morning
20,2026-03-15 18:59:00,lab,canteen,sports,medium,afternoon
25,2026-03-15 18:59:00,stage,stage,cultural,low,afternoon
19,2026-03-15 18:59:00,lab,lab,sports,medium,evening
5,2026-03-15 19:00:00,stage,lab,sports,medium,morning
75,2026-03-15 19:00:00,canteen,lab,cultural,medium,afternoon
128,2026-03-15 19:00:00,lab,stage,cultural,high,morning
72,2026-03-15 19:00:00,lab,stage,technical,high,afternoon
155,2026-03-15 19:00:00,canteen,lab,technical,medium,afternoon
40,2026-03-15 19:00:00,stage,canteen,cultural,low,afternoon
26,2026-03-15 19:00:00,lab,lab,technical,low,morning
27,2026-03-15 19:00:00,canteen,lab,sports,medium,afternoon
190,2026-03-15 19:00:00,lab,canteen,technical,high,morning
83,2026-03-15 19:00:00,stage,stage,sports,medium,morning
128,2026-03-15 19:00:00,stage,lab,sports,low,evening
178,2026-03-15 19:00:00,stage,canteen,sports,high,morning
170,2026-03-15 19:00:00,stage,canteen,cultural,high,afternoon
157,2026-03-15 19:00:00,canteen,lab,technical,high,afternoon
167,2026-03-15 19:00:00,lab,lab,technical,medium,afternoon
188,2026-03-15 19:00:00,canteen,lab,cultural,medium,afternoon
169,2026-03-15 19:00:00,stage,canteen,cultural,medium,morning
33,2026-03-15 19:01:00,stage,lab,technical,low,evening
97,2026-03-15 19:01:00,stage,canteen,cultural,high,morning
111,2026-03-15 19:01:00,stage,canteen,cultural,high,afternoon
16,2026-03-15 19:01:00,lab,lab,sports,low,morning
23,2026-03-15 19:01:00,stage,canteen,sports,low,evening
135,2026-03-15 19:01:00,lab,lab,sports,high,evening
26,2026-03-15 19:01:00,stage,canteen,cultural,high,evening
96,2026-03-15 19:01:00,lab,lab,cultural,low,evening
12,2026-03-15 19:01:00,lab,lab,sports,medium,evening
72,2026-03-15 19:01:00,stage,lab,sports,medium,morning
133,2026-03-15 19:01:00,canteen,lab,technical,medium,evening
106,2026-03-15 19:01:00,canteen,lab,sports,low,evening
117,2026-03-15 19:01:00,canteen,canteen,sports,high,afternoon
197,2026-03-15 19:01:00,canteen,stage,technical,low,evening
177,2026-03-15 19:01:00,canteen,lab,technical,medium,morning
26,2026-03-15 19:01:00,stage,canteen,technical,medium,afternoon
133,2026-03-15 19:01:00,stage,stage,technical,medium,morning
22,2026-03-15 19:02:00,stage,stage,cultural,low,afternoon
13,2026-03-15 19:02:00,stage,canteen,technical,low,evening
156,2026-03-15 19:02:00,stage,lab,technical,medium,morning
161,2026-03-15 19:02:00,stage,canteen,cultural,medium,afternoon
107,2026-03-15 19:02:00,lab,canteen,technical,high,morning
23,2026-03-15 19:03:00,lab,lab,technical,low,afternoon
97,2026-03-15 19:03:00,stage,canteen,technical,high,evening
18,2026-03-15 19:03:00,stage,lab,cultural,medium,morning
117,2026-03-15 19:03:00,lab,canteen,sports,medium,morning
30,2026-03-15 19:03:00,lab,lab,technical,medium,morning
26,2026-03-15 19:03:00,stage,canteen,technical,high,evening
144,2026-03-15 19:03:00,lab,canteen,technical,low,evening
39,2026-03-15 19:03:00,canteen,lab,technical,low,afternoon
161,2026-03-15 19:03:00,canteen,stage,cultural,high,morning
154,2026-03-15 19:03:00,canteen,lab,sports,low,afternoon
176,2026-03-15 19:03:00,lab,lab,technical,high,afternoon
193,2026-03-15 19:04:00,stage,canteen,technical,high,evening
166,2026-03-15 19:04:00,stage,canteen,cultural,low,morning
130,2026-03-15 19:04:00,stage,stage,sports,low,evening
113,2026-03-15 19:04:00,lab,canteen,sports,high,morning
134,2026-03-15 19:04:00,lab,lab,sports,low,afternoon
46,2026-03-15 19:04:00,canteen,stage,technical,low,evening
50,2026-03-15 19:04:00,lab,lab,technical,high,evening
166,2026-03-15 19:04:00,canteen,canteen,technical,medium,morning
106,2026-03-15 19:04:00,canteen,lab,cultural,high,afternoon
146,2026-03-15 19:04:00,stage,canteen,cultural,low,evening
155,2026-03-15 19:04:00,lab,canteen,cultural,medium,afternoon
169,2026-03-15 19:04:00,stage,lab,technical,low,evening
72,2026-03-15 19:04:00,stage,canteen,technical,high,evening
74,2026-03-15 19:04:00,lab,lab,technical,high,evening
17,2026-03-15 19:04:00,lab,lab,sports,high,afternoon
190,2026-03-15 19:05:00,canteen,lab,cultural,medium,afternoon
157,2026-03-15 19:05:00,canteen,lab,cultural,low,afternoon
186,2026-03-15 19:05:00,canteen,canteen,sports,medium,afternoon
70,2026-03-15 19:05:00,canteen,stage,sports,high,afternoon
150,2026-03-15 19:05:00,stage,lab,sports,low,afternoon
6,2026-03-15 19:05:00,stage,lab,technical,high,afternoon
26,2026-03-15 19:05:00,lab,stage,sports,low,morning
167,2026-03-15 19:05:00,canteen,canteen,technical,medium,afternoon
140,2026-03-15 19:05:00,canteen,lab,technical,medium,afternoon
99,2026-03-15 19:05:00,canteen,lab,cultural,medium,morning
142,2026-03-15 19:05:00,stage,lab,sports,medium,morning
22,2026-03-15 19:05:00,lab,lab,technical,low,afternoon
51,2026-03-15 19:05:00,stage,canteen,technical,low,afternoon
151,2026-03-15 19:05:00,lab,lab,sports,medium,afternoon
176,2026-03-15 19:05:00,lab,lab,technical,medium,morning
199,2026-03-15 19:05:00,stage,canteen,technical,low,evening
104,2026-03-15 19:05:00,stage,canteen,technical,high,evening
178,2026-03-15 19:05:00,lab,canteen,sports,medium,evening
89,2026-03-15 19:05:00,stage,canteen,technical,low,evening
141,2026-03-15 19:05:00,stage,canteen,cultural,medium,evening
138,2026-03-15 19:06:00,lab,stage,sports,low,afternoon
183,2026-03-15 19:06:00,lab,stage,cultural,medium,evening
9,2026-03-15 19:06:00,canteen,canteen,cultural,medium,afternoon
79,2026-03-15 19:06:00,stage,canteen,cultural,high,morning
52,2026-03-15 19:06:00,lab,lab,technical,high,morning
130,2026-03-15 19:06:00,stage,stage,technical,high,evening
153,2026-03-15 19:06:00,stage,lab,cultural,high,morning
13,2026-03-15 19:06:00,lab,lab,cultural,medium,afternoon
51,2026-03-15 19:06:00,canteen,lab,sports,medium,evening
186,2026-03-15 19:06:00,lab,lab,cultural,high,evening
34,2026-03-15 19:06:00,lab,stage,technical,high,afternoon
35,2026-03-15 19:06:00,stage,canteen,cultural,medium,afternoon
131,2026-03-15 19:06:00,canteen,stage,cultural,low,afternoon
120,2026-03-15 19:06:00,lab,lab,sports,high,evening
187,2026-03-15 19:06:00,stage,canteen,cultural,low,morning
70,2026-03-15 19:06:00,lab,lab,sports,medium,morning
176,2026-03-15 19:06:00,stage,lab,sports,low,morning
192,2026-03-15 19:07:00,lab,lab,cultural,high,morning
147,2026-03-15 19:07:00,canteen,lab,cultural,high,evening
67,2026-03-15 19:07:00,lab,lab,technical,high,afternoon
103,2026-03-15 19:07:00,stage,canteen,technical,high,morning
73,2026-03-15 19:07:00,lab,lab,sports,high,evening
116,2026-03-15 19:07:00,canteen,stage,sports,medium,evening
133,2026-03-15 19:07:00,canteen,lab,technical,low,morning
67,2026-03-15 19:08:00,canteen,canteen,sports,medium,afternoon
139,2026-03-15 19:08:00,canteen,stage,technical,medium,afternoon
121,2026-03-15 19:08:00,stage,lab,sports,medium,evening
94,2026-03-15 19:08:00,lab,canteen,technical,low,afternoon
196,2026-03-15 19:08:00,canteen,lab,technical,low,evening
197,2026-03-15 19:08:00,lab,lab,sports,medium,afternoon
129,2026-03-15 19:08:00,stage,lab,sports,low,morning
91,2026-03-15 19:08:00,lab,stage,sports,medium,afternoon
92,2026-03-15 19:08:00,lab,canteen,cultural,medium,morning
63,2026-03-15 19:08:00,canteen,lab,cultural,high,morning
29,2026-03-15 19:09:00,canteen,lab,sports,low,evening
12,2026-03-15 19:09:00,stage,canteen,sports,high,morning
77,2026-03-15 19:09:00,lab,canteen,sports,medium,evening
41,2026-03-15 19:09:00,stage,canteen,sports,medium,morning
130,2026-03-15 19:09:00,stage,lab,technical,medium,morning
37,2026-03-15 19:09:00,stage,canteen,cultural,high,morning
173,2026-03-15 19:09:00,canteen,stage,sports,high,afternoon
176,2026-03-15 19:09:00,canteen,lab,cultural,medium,afternoon
24,2026-03-15 19:09:00,lab,canteen,cultural,high,morning
99,2026-03-15 19:09:00,lab,lab,technical,medium,evening
150,2026-03-15 19:09:00,lab,stage,sports,medium,morning
100,2026-03-15 19:09:00,canteen,stage,cultural,high,evening
139,2026-03-15 19:09:00,canteen,canteen,technical,low,morning
58,2026-03-15 19:09:00,stage,canteen,sports,medium,morning
174,2026-03-15 19:09:00,canteen,stage,sports,medium,evening
29,2026-03-15 19:10:00,stage,canteen,cultural,high,evening
163,2026-03-15 19:10:00,stage,canteen,technical,high,afternoon
143,2026-03-15 19:10:00,canteen,lab,technical,high,evening
60,2026-03-15 19:10:00,stage,stage,technical,medium,morning
95,2026-03-15 19:10:00,stage,lab,technical,low,evening
42,2026-03-15 19:10:00,lab,lab,sports,low,afternoon
43,2026-03-15 19:10:00,stage,canteen,cultural,low,morning
74,2026-03-15 19:10:00,canteen,stage,cultural,medium,morning
177,2026-03-15 19:10:00,canteen,canteen,technical,high,morning
